date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-15 09:33:00,11.85,11.87,11.87,11.84,1611.0,1909274.0,11.829,,
2026-01-15 09:34:00,11.87,11.88,11.88,11.85,2418.0,2871070.0,11.837,,
2026-01-15 09:35:00,11.88,11.89,11.91,11.86,2278.0,2708860.0,11.845,,
2026-01-15 09:36:00,11.89,11.88,11.89,11.87,1546.0,1836044.0,11.847,,
2026-01-15 09:37:00,11.88,11.89,11.91,11.87,1289.0,1532251.0,11.85,,
2026-01-15 09:38:00,11.89,11.85,11.9,11.85,2280.0,2706823.0,11.853,,
2026-01-15 09:39:00,11.85,11.84,11.86,11.84,1608.0,1904773.0,11.852,,
2026-01-15 09:40:00,11.84,11.82,11.85,11.82,2500.0,2957288.0,11.85,,
2026-01-15 09:41:00,11.82,11.87,11.87,11.81,2650.0,3131610.0,11.847,,
2026-01-15 09:42:00,11.87,11.88,11.88,11.86,1110.0,1317449.0,11.848,,
2026-01-15 09:43:00,11.88,11.88,11.89,11.87,1008.0,1197207.0,11.849,,
2026-01-15 09:44:00,11.88,11.87,11.88,11.87,1203.0,1428072.0,11.849,,
2026-01-15 09:45:00,11.87,11.89,11.9,11.87,2335.0,2774616.0,11.852,,
2026-01-15 09:46:00,11.89,11.85,11.88,11.85,1138.0,1350975.0,11.852,,
2026-01-15 09:47:00,11.85,11.85,11.86,11.85,984.0,1166693.0,11.852,,
2026-01-15 09:48:00,11.85,11.86,11.86,11.85,604.0,715948.0,11.853,,
2026-01-15 09:49:00,11.86,11.88,11.88,11.85,716.0,849153.0,11.853,,
2026-01-15 09:50:00,11.88,11.86,11.88,11.86,153.0,181641.0,11.853,,
2026-01-15 09:51:00,11.86,11.88,11.88,11.86,627.0,743957.0,11.853,,
2026-01-15 09:52:00,11.88,11.87,11.88,11.87,223.0,264775.0,11.853,,
2026-01-15 09:53:00,11.87,11.87,11.88,11.86,283.0,336007.0,11.853,,
2026-01-15 09:54:00,11.87,11.88,11.88,11.86,770.0,913960.0,11.854,,
2026-01-15 09:55:00,11.88,11.89,11.89,11.88,330.0,392272.0,11.854,,
2026-01-15 09:56:00,11.89,11.9,11.9,11.89,408.0,485312.0,11.854,,
2026-01-15 09:57:00,11.9,11.91,11.91,11.9,725.0,862344.0,11.855,,
2026-01-15 09:58:00,11.91,11.92,11.93,11.91,819.0,975882.0,11.856,,
2026-01-15 09:59:00,11.92,11.9,11.93,11.9,515.0,613826.0,11.857,,
2026-01-15 10:00:00,11.9,11.91,11.92,11.9,961.0,1144624.0,11.858,,
2026-01-15 10:01:00,11.91,11.91,11.91,11.9,410.0,488298.0,11.859,,
2026-01-15 10:02:00,11.91,11.91,11.91,11.9,1299.0,1545991.0,11.86,,
2026-01-15 10:03:00,11.91,11.9,11.91,11.89,623.0,741218.0,11.861,,
2026-01-15 10:04:00,11.9,11.9,11.9,11.89,253.0,300992.0,11.861,,
2026-01-15 10:05:00,11.9,11.89,11.9,11.89,429.0,510287.0,11.861,,
2026-01-15 10:06:00,11.89,11.88,11.89,11.88,1003.0,1192224.0,11.862,,
2026-01-15 10:07:00,11.88,11.87,11.88,11.87,413.0,490743.0,11.862,,
2026-01-15 10:08:00,11.87,11.87,11.89,11.86,755.0,896327.0,11.862,,
2026-01-15 10:09:00,11.87,11.88,11.88,11.86,657.0,780131.0,11.862,,
2026-01-15 10:10:00,11.88,11.88,11.89,11.87,407.0,483569.0,11.862,,
2026-01-15 10:11:00,11.88,11.88,11.89,11.87,456.0,541680.0,11.862,,
2026-01-15 10:12:00,11.88,11.88,11.88,11.87,143.0,169872.0,11.863,,
2026-01-15 10:13:00,11.88,11.86,11.87,11.86,736.0,873150.0,11.863,,
2026-01-15 10:14:00,11.86,11.88,11.88,11.86,365.0,433188.0,11.863,,
2026-01-15 10:15:00,11.88,11.88,11.88,11.87,561.0,666631.0,11.863,,
2026-01-15 10:16:00,11.88,11.88,11.89,11.88,113.0,134307.0,11.863,,
2026-01-15 10:17:00,11.88,11.9,11.9,11.88,1140.0,1355425.0,11.863,,
2026-01-15 10:18:00,11.9,11.91,11.92,11.9,642.0,764939.0,11.864,,
2026-01-15 10:19:00,11.91,11.9,11.91,11.9,282.0,335815.0,11.864,,
2026-01-15 10:20:00,11.9,11.89,11.91,11.88,552.0,656661.0,11.865,,
2026-01-15 10:21:00,11.89,11.88,11.89,11.88,395.0,469521.0,11.865,,
2026-01-15 10:22:00,11.88,11.87,11.89,11.87,121.0,143726.0,11.865,11.880799999999999,
